order_id,order_date,city,dark_store,category,time_slot,order_type,items,rating,tip,order_value,delivery_min,courier_id
ORD-17953,2024-09-21,Mumbai,DS-04,Household,Afternoon,Express,4,3,0,478,11,CR-56
ORD-17954,2024-10-18,Delhi,DS-07,Household,Night,Express,4,4,30,472,23,CR-18
ORD-17955,2024-09-26,Hyderabad,DS-01,Beverages,Evening,Standard,5,3,20,559,18,CR-61
ORD-17956,2024-11-01,Delhi,DS-02,Frozen,Night,Standard,3,4,0,587,33,CR-161
ORD-17957,2024-08-22,Chennai,DS-04,Snacks,Evening,Express,3,4,0,347,15,CR-162
ORD-17958,2024-04-14,Mumbai,DS-06,Dairy,Night,Standard,3,5,30,466,28,CR-127
ORD-17959,2024-12-20,Delhi,DS-06,Household,Afternoon,Standard,6,5,20,432,24,CR-76
ORD-17960,2024-05-27,Hyderabad,DS-01,Snacks,Evening,Standard,1,5,30,514,23,CR-109
ORD-17961,2024-03-23,Mumbai,DS-02,Grocery,Afternoon,Standard,2,4,30,370,27,CR-175
ORD-17962,2024-10-25,Pune,DS-03,Personal Care,Afternoon,Express,1,4,10,372,20,CR-2
ORD-17963,2024-01-09,Hyderabad,DS-06,Snacks,Afternoon,Standard,3,3,30,639,29,CR-58
ORD-17964,2024-03-02,Bengaluru,DS-06,Snacks,Evening,Standard,3,3,30,616,26,CR-69
ORD-17965,2024-10-10,Bengaluru,DS-01,Frozen,Evening,Standard,4,4,0,490,18,CR-71
ORD-17966,2024-05-15,Bengaluru,DS-05,Household,Night,Express,6,4,0,106,26,CR-175
ORD-17967,2024-09-05,Chennai,DS-07,Grocery,Evening,Express,6,4,0,442,31,CR-147
ORD-17968,2024-08-23,Chennai,DS-02,Personal Care,Night,Express,3,3,20,476,19,CR-135
ORD-17969,2024-03-25,Pune,DS-05,Snacks,Morning,Express,6,5,10,422,19,CR-72
ORD-17970,2024-09-13,Hyderabad,DS-03,Beverages,Night,Standard,3,5,30,562,28,CR-173
ORD-17971,2024-08-02,Mumbai,DS-08,Grocery,Afternoon,Express,2,4,20,386,15,CR-142
ORD-17972,2024-01-04,Delhi,DS-06,Household,Evening,Express,5,5,10,406,11,CR-108
ORD-17973,2024-10-06,Hyderabad,DS-08,Grocery,Night,Express,5,5,20,513,28,CR-195
ORD-17974,2024-03-19,Chennai,DS-03,Snacks,Evening,Express,3,4,30,342,12,CR-98
ORD-17975,2024-04-23,Delhi,DS-08,Grocery,Night,Standard,5,4,10,373,22,CR-183
ORD-17976,2024-04-18,Chennai,DS-06,Household,Morning,Express,2,3,20,497,19,CR-170
ORD-17977,2024-02-16,Delhi,DS-04,Personal Care,Afternoon,Standard,3,4,0,576,29,CR-55
ORD-17978,2024-10-08,Hyderabad,DS-07,Frozen,Morning,Standard,1,4,30,522,33,CR-123
ORD-17979,2024-11-11,Bengaluru,DS-01,Household,Evening,Express,5,5,20,653,17,CR-39
ORD-17980,2024-12-25,Hyderabad,DS-06,Grocery,Evening,Express,5,3,30,182,19,CR-187
ORD-17981,2024-05-02,Hyderabad,DS-01,Beverages,Night,Standard,2,3,10,406,37,CR-147
ORD-17982,2024-01-01,Chennai,DS-06,Personal Care,Evening,Standard,3,5,0,289,24,CR-202
ORD-17983,2024-04-28,Mumbai,DS-06,Household,Morning,Express,1,3,0,374,10,CR-113
ORD-17984,2024-11-12,Hyderabad,DS-04,Snacks,Evening,Standard,2,5,0,281,11,CR-219
ORD-17985,2024-07-15,Bengaluru,DS-02,Snacks,Night,Standard,2,4,0,349,31,CR-98
ORD-17986,2024-03-25,Pune,DS-03,Dairy,Afternoon,Standard,3,4,0,139,22,CR-166
ORD-17987,2024-12-06,Delhi,DS-04,Snacks,Night,Express,3,5,10,354,27,CR-5
ORD-17988,2024-05-13,Chennai,DS-06,Personal Care,Evening,Standard,5,4,10,392,24,CR-183
ORD-17989,2024-10-17,Chennai,DS-03,Personal Care,Afternoon,Express,3,4,30,427,18,CR-115
ORD-17990,2024-09-09,Mumbai,DS-07,Snacks,Morning,Standard,3,1,10,377,35,CR-133
ORD-17991,2024-09-05,Chennai,DS-05,Dairy,Evening,Express,4,4,0,436,10,CR-99
ORD-17992,2024-01-07,Mumbai,DS-02,Frozen,Night,Express,3,3,20,270,26,CR-130
ORD-17993,2024-02-02,Chennai,DS-05,Snacks,Night,Standard,4,3,20,306,34,CR-18
ORD-17994,2024-05-10,Mumbai,DS-08,Dairy,Morning,Standard,2,3,20,484,20,CR-17
ORD-17995,2024-06-20,Chennai,DS-07,Beverages,Afternoon,Standard,3,3,20,521,30,CR-208
ORD-17996,2024-09-28,Delhi,DS-03,Household,Morning,Standard,3,5,0,267,21,CR-135
ORD-17997,2024-12-01,Chennai,DS-04,Personal Care,Evening,Express,1,3,10,451,23,CR-139
ORD-17998,2024-06-03,Bengaluru,DS-08,Dairy,Night,Standard,1,4,20,366,26,CR-116
ORD-17999,2024-08-26,Chennai,DS-04,Frozen,Evening,Standard,2,4,20,208,22,CR-93
ORD-18000,2024-08-14,Chennai,DS-05,Dairy,Night,Standard,2,4,20,113,17,CR-188
ORD-18001,2024-05-21,Delhi,DS-07,Snacks,Evening,Express,4,5,20,85,31,CR-140
ORD-18002,2024-02-06,Bengaluru,DS-03,Frozen,Afternoon,Standard,4,5,10,681,29,CR-96
ORD-18003,2024-06-17,Pune,DS-04,Snacks,Evening,Express,6,4,20,339,13,CR-183
ORD-18004,2024-01-01,Hyderabad,DS-01,Snacks,Afternoon,Express,5,3,0,279,15,CR-135
ORD-18005,2024-05-24,Bengaluru,DS-05,Personal Care,Afternoon,Standard,3,4,10,501,26,CR-169
ORD-18006,2024-05-04,Bengaluru,DS-02,Frozen,Afternoon,Standard,4,4,10,539,22,CR-24
ORD-18007,2024-01-21,Mumbai,DS-01,Snacks,Morning,Standard,6,5,10,266,20,CR-176
ORD-18008,2024-10-09,Pune,DS-08,Beverages,Afternoon,Standard,1,3,30,280,27,CR-61
ORD-18009,2024-12-23,Hyderabad,DS-05,Frozen,Afternoon,Standard,4,4,10,466,25,CR-4
ORD-18010,2024-05-23,Bengaluru,DS-05,Dairy,Night,Standard,6,2,10,288,35,CR-153
ORD-18011,2024-08-25,Delhi,DS-02,Frozen,Evening,Express,4,4,20,410,16,CR-33
ORD-18012,2024-10-18,Chennai,DS-08,Beverages,Night,Standard,6,4,10,478,22,CR-204
ORD-18013,2024-11-17,Chennai,DS-04,Grocery,Morning,Express,6,3,10,321,11,CR-193
ORD-18014,2024-08-09,Bengaluru,DS-03,Frozen,Night,Express,1,3,30,378,25,CR-156
ORD-18015,2024-12-08,Mumbai,DS-06,Grocery,Evening,Standard,5,3,0,338,20,CR-119
ORD-18016,2024-09-12,Mumbai,DS-01,Grocery,Night,Express,6,5,0,238,23,CR-207
ORD-18017,2024-12-25,Hyderabad,DS-05,Dairy,Morning,Express,1,4,10,490,10,CR-28
ORD-18018,2024-03-22,Delhi,DS-04,Grocery,Night,Express,5,5,10,505,24,CR-184
ORD-18019,2024-09-22,Pune,DS-02,Dairy,Afternoon,Express,4,3,0,547,21,CR-36
ORD-18020,2024-04-05,Hyderabad,DS-07,Frozen,Evening,Standard,6,3,20,582,34,CR-8
ORD-18021,2024-02-17,Mumbai,DS-06,Snacks,Night,Express,6,4,20,278,24,CR-115
ORD-18022,2024-01-23,Pune,DS-05,Personal Care,Afternoon,Express,3,3,10,436,23,CR-23
ORD-18023,2024-11-15,Chennai,DS-07,Grocery,Afternoon,Express,5,4,0,480,29,CR-27
ORD-18024,2024-01-17,Delhi,DS-04,Personal Care,Morning,Express,5,4,20,416,13,CR-36
ORD-18025,2024-10-01,Pune,DS-05,Household,Morning,Express,6,5,30,378,21,CR-79
ORD-18026,2024-03-11,Bengaluru,DS-01,Frozen,Afternoon,Express,2,4,20,407,19,CR-104
ORD-18027,2024-09-17,Hyderabad,DS-03,Beverages,Evening,Standard,4,3,0,357,21,CR-78
ORD-18028,2024-03-18,Hyderabad,DS-08,Frozen,Morning,Express,6,5,20,311,16,CR-171
ORD-18029,2024-09-06,Mumbai,DS-04,Household,Afternoon,Standard,4,5,10,342,7,CR-69
ORD-18030,2024-02-11,Mumbai,DS-06,Frozen,Morning,Standard,3,4,0,420,25,CR-163
ORD-18031,2024-02-01,Delhi,DS-03,Beverages,Night,Standard,5,3,10,496,27,CR-142
ORD-18032,2024-11-20,Hyderabad,DS-04,Beverages,Afternoon,Express,3,4,20,454,17,CR-40
ORD-18033,2024-08-26,Pune,DS-03,Dairy,Morning,Standard,4,5,10,337,18,CR-79
ORD-18034,2024-10-23,Mumbai,DS-08,Household,Morning,Express,3,3,20,399,9,CR-118
ORD-18035,2024-01-09,Hyderabad,DS-01,Personal Care,Night,Express,3,4,10,372,17,CR-129
ORD-18036,2024-01-25,Pune,DS-05,Household,Night,Standard,5,4,20,239,31,CR-12
ORD-18037,2024-05-18,Delhi,DS-01,Snacks,Evening,Express,6,5,20,403,12,CR-78
ORD-18038,2024-06-11,Chennai,DS-07,Dairy,Night,Standard,4,3,10,674,42,CR-117
ORD-18039,2024-07-24,Delhi,DS-04,Snacks,Afternoon,Express,3,3,30,400,12,CR-100
ORD-18040,2024-08-26,Mumbai,DS-04,Grocery,Evening,Express,5,4,30,428,13,CR-193
ORD-18041,2024-09-06,Pune,DS-08,Grocery,Morning,Standard,3,4,30,554,23,CR-192
ORD-18042,2024-11-28,Hyderabad,DS-04,Beverages,Morning,Standard,5,4,30,302,27,CR-124
ORD-18043,2024-02-08,Chennai,DS-03,Snacks,Afternoon,Standard,4,4,10,297,26,CR-209
ORD-18044,2024-07-18,Hyderabad,DS-01,Grocery,Evening,Express,5,5,20,419,5,CR-158
ORD-18045,2024-04-16,Bengaluru,DS-04,Frozen,Night,Express,4,3,20,250,34,CR-110
ORD-18046,2024-08-12,Mumbai,DS-06,Household,Afternoon,Express,4,5,30,472,20,CR-135
ORD-18047,2024-11-19,Chennai,DS-06,Frozen,Afternoon,Standard,5,5,10,534,32,CR-215
ORD-18048,2024-01-04,Delhi,DS-01,Dairy,Evening,Standard,3,3,10,516,33,CR-120
ORD-18049,2024-05-24,Pune,DS-06,Personal Care,Morning,Standard,5,3,0,499,21,CR-208
ORD-18050,2024-08-26,Pune,DS-08,Grocery,Night,Standard,5,4,20,478,30,CR-30
ORD-18051,2024-08-07,Hyderabad,DS-05,Grocery,Morning,Standard,3,5,0,352,17,CR-176
ORD-18052,2024-04-25,Delhi,DS-01,Beverages,Evening,Express,3,4,0,228,13,CR-38
ORD-18053,2024-11-01,Pune,DS-07,Personal Care,Evening,Express,2,3,0,495,28,CR-18
ORD-18054,2024-02-10,Mumbai,DS-02,Snacks,Night,Express,3,3,0,240,18,CR-175
ORD-18055,2024-05-11,Chennai,DS-06,Beverages,Morning,Standard,5,5,0,370,17,CR-183
ORD-18056,2024-05-24,Mumbai,DS-08,Snacks,Morning,Express,5,5,20,150,18,CR-114
ORD-18057,2024-03-28,Chennai,DS-03,Personal Care,Night,Express,2,4,10,396,30,CR-80
ORD-18058,2024-07-04,Delhi,DS-08,Beverages,Evening,Express,6,5,0,441,15,CR-151
ORD-18059,2024-10-22,Hyderabad,DS-01,Frozen,Afternoon,Standard,6,5,30,477,20,CR-11
ORD-18060,2024-02-02,Hyderabad,DS-04,Frozen,Afternoon,Express,5,5,20,371,12,CR-105
ORD-18061,2024-01-06,Chennai,DS-06,Beverages,Morning,Standard,6,5,20,318,16,CR-69
ORD-18062,2024-04-16,Mumbai,DS-08,Household,Evening,Standard,2,3,30,326,22,CR-210
ORD-18063,2024-05-18,Delhi,DS-01,Household,Evening,Standard,4,3,10,473,30,CR-201
ORD-18064,2024-12-22,Bengaluru,DS-03,Dairy,Evening,Express,3,3,10,431,17,CR-42
ORD-18065,2024-02-18,Delhi,DS-06,Household,Night,Standard,5,4,10,430,24,CR-31
ORD-18066,2024-09-14,Chennai,DS-01,Dairy,Morning,Express,4,5,20,622,11,CR-144
ORD-18067,2024-10-04,Bengaluru,DS-04,Grocery,Evening,Standard,2,5,20,431,20,CR-57
ORD-18068,2024-06-22,Mumbai,DS-08,Snacks,Night,Express,2,3,10,409,29,CR-83
ORD-18069,2024-04-13,Hyderabad,DS-04,Household,Morning,Express,2,5,20,448,15,CR-42
ORD-18070,2024-10-08,Mumbai,DS-02,Personal Care,Afternoon,Standard,6,5,30,479,19,CR-164
ORD-18071,2024-03-25,Chennai,DS-08,Personal Care,Night,Express,3,5,10,363,23,CR-214
ORD-18072,2024-04-06,Mumbai,DS-05,Personal Care,Evening,Express,4,3,30,361,16,CR-87
ORD-18073,2024-08-09,Mumbai,DS-06,Personal Care,Morning,Standard,3,3,20,339,20,CR-180
ORD-18074,2024-01-19,Pune,DS-05,Grocery,Morning,Express,2,5,20,350,26,CR-156
ORD-18075,2024-10-11,Chennai,DS-04,Grocery,Evening,Standard,5,4,10,429,13,CR-71
ORD-18076,2024-03-14,Hyderabad,DS-02,Frozen,Evening,Express,2,3,10,407,21,CR-77
ORD-18077,2024-08-23,Hyderabad,DS-03,Grocery,Afternoon,Express,6,3,30,551,19,CR-205
ORD-18078,2024-08-20,Bengaluru,DS-02,Grocery,Morning,Express,1,5,0,502,17,CR-137
ORD-18079,2024-12-21,Mumbai,DS-07,Dairy,Afternoon,Standard,3,3,10,365,27,CR-21
ORD-18080,2024-03-17,Chennai,DS-01,Dairy,Afternoon,Express,5,5,20,429,16,CR-178
ORD-18081,2024-12-18,Hyderabad,DS-03,Beverages,Night,Express,6,3,10,419,27,CR-170
ORD-18082,2024-08-28,Delhi,DS-06,Personal Care,Evening,Standard,1,3,10,498,16,CR-112
ORD-18083,2024-06-18,Pune,DS-05,Beverages,Afternoon,Standard,3,3,10,487,26,CR-53
ORD-18084,2024-03-12,Hyderabad,DS-06,Grocery,Evening,Express,1,5,30,368,15,CR-128
ORD-18085,2024-04-18,Chennai,DS-07,Personal Care,Night,Standard,3,3,20,173,34,CR-122
ORD-18086,2024-12-26,Chennai,DS-01,Household,Evening,Express,5,4,30,369,12,CR-100
ORD-18087,2024-10-22,Bengaluru,DS-02,Grocery,Morning,Express,5,4,20,589,26,CR-92
ORD-18088,2024-05-23,Bengaluru,DS-07,Household,Morning,Express,1,3,30,576,27,CR-115
ORD-18089,2024-08-02,Pune,DS-07,Grocery,Morning,Standard,5,2,10,374,35,CR-187
ORD-18090,2024-06-07,Chennai,DS-02,Grocery,Morning,Express,1,5,0,554,19,CR-153
ORD-18091,2024-12-11,Mumbai,DS-03,Snacks,Night,Standard,4,3,20,480,31,CR-188
ORD-18092,2024-03-02,Delhi,DS-01,Dairy,Afternoon,Standard,3,3,20,178,25,CR-146
ORD-18093,2024-09-20,Delhi,DS-03,Snacks,Afternoon,Express,6,5,10,409,14,CR-213
ORD-18094,2024-01-26,Hyderabad,DS-03,Beverages,Night,Standard,2,3,20,282,32,CR-46
ORD-18095,2024-02-10,Bengaluru,DS-06,Personal Care,Evening,Express,6,3,30,480,14,CR-171
ORD-18096,2024-01-07,Delhi,DS-07,Personal Care,Afternoon,Express,5,3,0,108,27,CR-214
ORD-18097,2024-02-12,Chennai,DS-05,Grocery,Evening,Express,4,3,20,446,29,CR-135
ORD-18098,2024-12-23,Chennai,DS-03,Beverages,Evening,Express,5,4,20,469,13,CR-14
ORD-18099,2024-02-09,Pune,DS-02,Personal Care,Evening,Standard,6,3,0,424,24,CR-67
ORD-18100,2024-01-06,Chennai,DS-05,Personal Care,Night,Express,5,5,10,432,20,CR-74
ORD-18101,2024-08-26,Pune,DS-07,Personal Care,Evening,Express,1,2,0,511,38,CR-32
ORD-18102,2024-06-21,Delhi,DS-07,Personal Care,Night,Express,3,3,10,549,39,CR-55
ORD-18103,2024-12-27,Delhi,DS-08,Snacks,Night,Standard,5,4,20,296,34,CR-211
ORD-18104,2024-04-15,Bengaluru,DS-03,Beverages,Evening,Express,4,4,20,355,17,CR-115
ORD-18105,2024-02-09,Pune,DS-07,Frozen,Afternoon,Standard,2,3,30,482,42,CR-117
ORD-18106,2024-10-27,Bengaluru,DS-02,Grocery,Night,Standard,1,5,30,482,23,CR-76
ORD-18107,2024-02-12,Delhi,DS-05,Snacks,Morning,Express,2,4,10,431,29,CR-177
ORD-18108,2024-05-21,Chennai,DS-08,Household,Night,Express,5,4,30,445,12,CR-158
ORD-18109,2024-09-10,Delhi,DS-06,Beverages,Afternoon,Standard,3,5,20,306,16,CR-138
ORD-18110,2024-05-04,Delhi,DS-07,Grocery,Afternoon,Standard,4,2,30,358,36,CR-157
ORD-18111,2024-04-24,Bengaluru,DS-03,Personal Care,Morning,Standard,5,5,10,583,29,CR-123
ORD-18112,2024-04-11,Delhi,DS-05,Household,Night,Standard,4,4,10,447,24,CR-204
ORD-18113,2024-01-15,Chennai,DS-03,Beverages,Afternoon,Standard,6,5,10,305,17,CR-108
ORD-18114,2024-08-22,Hyderabad,DS-04,Personal Care,Evening,Express,2,4,10,156,15,CR-96
ORD-18115,2024-09-04,Delhi,DS-08,Snacks,Morning,Standard,3,4,0,599,22,CR-212
ORD-18116,2024-05-11,Mumbai,DS-08,Household,Night,Express,3,3,30,316,24,CR-120
ORD-18117,2024-12-08,Delhi,DS-02,Household,Morning,Standard,2,3,30,394,22,CR-131
ORD-18118,2024-11-27,Delhi,DS-07,Frozen,Evening,Express,6,3,10,459,34,CR-124
ORD-18119,2024-05-13,Delhi,DS-03,Personal Care,Morning,Express,6,3,0,464,18,CR-172
ORD-18120,2024-01-16,Hyderabad,DS-07,Snacks,Morning,Express,2,3,30,494,30,CR-181
ORD-18121,2024-02-28,Chennai,DS-07,Beverages,Morning,Express,3,3,0,663,34,CR-4
ORD-18122,2024-02-27,Hyderabad,DS-01,Household,Night,Standard,1,3,30,210,28,CR-40
ORD-18123,2024-12-01,Delhi,DS-02,Beverages,Night,Standard,4,3,20,383,29,CR-155
ORD-18124,2024-09-20,Mumbai,DS-04,Dairy,Evening,Standard,3,4,30,568,21,CR-73
ORD-18125,2024-04-07,Bengaluru,DS-04,Personal Care,Night,Standard,1,5,20,587,33,CR-116
ORD-18126,2024-11-07,Chennai,DS-03,Grocery,Evening,Standard,4,5,0,278,20,CR-12
ORD-18127,2024-08-23,Chennai,DS-05,Beverages,Night,Standard,1,3,20,405,23,CR-140
ORD-18128,2024-01-23,Chennai,DS-02,Dairy,Afternoon,Standard,4,4,0,477,12,CR-44
ORD-18129,2024-07-23,Chennai,DS-06,Frozen,Afternoon,Standard,3,4,10,507,22,CR-8
ORD-18130,2024-04-14,Mumbai,DS-08,Grocery,Night,Standard,1,4,10,472,28,CR-45
ORD-18131,2024-11-14,Hyderabad,DS-06,Snacks,Afternoon,Standard,5,5,10,370,28,CR-43
ORD-18132,2024-09-25,Hyderabad,DS-06,Frozen,Evening,Standard,4,3,20,476,21,CR-151
ORD-18133,2024-03-07,Chennai,DS-08,Snacks,Night,Standard,3,4,30,378,32,CR-70
ORD-18134,2024-04-18,Pune,DS-05,Personal Care,Morning,Express,4,3,10,521,16,CR-22
ORD-18135,2024-02-10,Hyderabad,DS-03,Personal Care,Morning,Express,4,5,20,641,19,CR-75
ORD-18136,2024-04-01,Pune,DS-08,Frozen,Night,Express,1,4,0,278,24,CR-108
ORD-18137,2024-12-20,Chennai,DS-06,Dairy,Evening,Express,6,3,30,295,18,CR-46
ORD-18138,2024-08-19,Mumbai,DS-05,Dairy,Afternoon,Standard,3,5,30,442,22,CR-49
ORD-18139,2024-07-07,Mumbai,DS-08,Frozen,Night,Standard,5,3,20,288,30,CR-132
ORD-18140,2024-09-04,Bengaluru,DS-01,Beverages,Afternoon,Express,5,3,10,345,16,CR-147
ORD-18141,2024-12-06,Bengaluru,DS-03,Dairy,Afternoon,Express,5,4,30,341,17,CR-105
ORD-18142,2024-08-21,Bengaluru,DS-08,Household,Morning,Express,6,5,10,244,10,CR-61
ORD-18143,2024-05-14,Hyderabad,DS-05,Snacks,Morning,Standard,5,4,20,649,15,CR-184
ORD-18144,2024-02-19,Pune,DS-08,Frozen,Night,Standard,4,5,30,487,24,CR-160
ORD-18145,2024-05-11,Chennai,DS-03,Frozen,Night,Standard,6,4,0,462,24,CR-63
ORD-18146,2024-07-08,Hyderabad,DS-05,Personal Care,Morning,Express,6,3,10,529,13,CR-174
ORD-18147,2024-02-18,Bengaluru,DS-04,Snacks,Morning,Standard,2,4,20,583,24,CR-100
ORD-18148,2024-09-27,Chennai,DS-06,Grocery,Morning,Standard,4,4,10,404,22,CR-187
ORD-18149,2024-09-22,Mumbai,DS-08,Personal Care,Evening,Standard,2,3,10,332,21,CR-84
ORD-18150,2024-06-17,Pune,DS-04,Grocery,Evening,Standard,1,3,30,493,21,CR-115
ORD-18151,2024-03-17,Delhi,DS-08,Dairy,Evening,Express,4,3,20,580,11,CR-62
ORD-18152,2024-09-08,Chennai,DS-07,Snacks,Morning,Standard,2,2,0,400,35,CR-135
ORD-18153,2024-01-24,Chennai,DS-07,Beverages,Evening,Express,4,4,30,398,19,CR-60
ORD-18154,2024-04-13,Chennai,DS-06,Snacks,Evening,Standard,1,3,10,338,21,CR-70
ORD-18155,2024-06-05,Pune,DS-02,Personal Care,Night,Express,1,3,20,520,24,CR-106
ORD-18156,2024-05-15,Mumbai,DS-07,Frozen,Afternoon,Express,3,4,20,386,28,CR-28
ORD-18157,2024-05-18,Pune,DS-07,Dairy,Morning,Standard,6,1,10,301,36,CR-17
ORD-18158,2024-05-26,Bengaluru,DS-01,Household,Afternoon,Standard,5,5,20,443,26,CR-174
ORD-18159,2024-08-11,Bengaluru,DS-08,Dairy,Evening,Standard,3,3,0,617,26,CR-91
ORD-18160,2024-10-09,Hyderabad,DS-05,Grocery,Night,Standard,4,1,10,627,37,CR-167
ORD-18161,2024-08-05,Delhi,DS-08,Dairy,Night,Express,6,3,30,560,16,CR-123
ORD-18162,2024-10-06,Bengaluru,DS-02,Grocery,Afternoon,Standard,2,4,10,346,32,CR-61
ORD-18163,2024-02-01,Hyderabad,DS-03,Frozen,Morning,Express,3,3,0,463,9,CR-144
ORD-18164,2024-03-17,Hyderabad,DS-01,Frozen,Night,Express,1,4,10,507,16,CR-92
ORD-18165,2024-02-22,Delhi,DS-04,Personal Care,Afternoon,Express,3,3,0,329,11,CR-41
ORD-18166,2024-08-22,Delhi,DS-02,Snacks,Evening,Express,6,4,30,313,20,CR-66
ORD-18167,2024-12-14,Bengaluru,DS-04,Dairy,Evening,Standard,3,5,0,414,18,CR-74
ORD-18168,2024-11-14,Chennai,DS-05,Beverages,Morning,Express,2,4,0,409,19,CR-6
ORD-18169,2024-02-25,Mumbai,DS-04,Frozen,Evening,Standard,6,5,20,374,21,CR-21
ORD-18170,2024-07-24,Chennai,DS-01,Beverages,Afternoon,Standard,3,3,10,413,30,CR-117
ORD-18171,2024-03-08,Pune,DS-08,Beverages,Morning,Express,3,5,30,740,22,CR-8
ORD-18172,2024-09-05,Chennai,DS-06,Household,Afternoon,Standard,2,4,30,457,27,CR-23
ORD-18173,2024-11-15,Pune,DS-06,Personal Care,Evening,Express,6,5,0,483,15,CR-76
ORD-18174,2024-01-18,Pune,DS-08,Household,Afternoon,Express,2,5,30,368,12,CR-163
ORD-18175,2024-06-14,Chennai,DS-04,Snacks,Morning,Standard,2,3,0,572,27,CR-185
ORD-18176,2024-08-12,Pune,DS-03,Dairy,Morning,Standard,4,4,10,319,28,CR-83
ORD-18177,2024-09-09,Mumbai,DS-07,Snacks,Afternoon,Express,1,3,10,532,26,CR-25
ORD-18178,2024-11-19,Hyderabad,DS-05,Frozen,Afternoon,Standard,2,3,10,763,9,CR-127
ORD-18179,2024-10-01,Chennai,DS-08,Frozen,Night,Express,1,5,0,642,14,CR-187
ORD-18180,2024-11-27,Mumbai,DS-02,Beverages,Morning,Standard,1,4,10,460,21,CR-67
ORD-18181,2024-03-01,Chennai,DS-03,Snacks,Afternoon,Standard,6,3,10,759,20,CR-169
ORD-18182,2024-11-15,Hyderabad,DS-03,Personal Care,Morning,Standard,4,3,10,582,19,CR-69
ORD-18183,2024-08-14,Pune,DS-02,Snacks,Morning,Standard,1,4,10,508,22,CR-198
ORD-18184,2024-07-24,Hyderabad,DS-03,Dairy,Morning,Standard,5,5,20,354,13,CR-116
ORD-18185,2024-02-06,Pune,DS-07,Personal Care,Night,Express,5,1,0,391,47,CR-120
ORD-18186,2024-09-03,Bengaluru,DS-07,Snacks,Evening,Express,1,5,30,473,21,CR-44
ORD-18187,2024-08-23,Pune,DS-02,Household,Night,Express,6,3,30,484,23,CR-186
ORD-18188,2024-08-08,Mumbai,DS-02,Dairy,Morning,Standard,1,5,0,634,23,CR-190
ORD-18189,2024-08-19,Pune,DS-07,Household,Night,Express,2,5,10,372,31,CR-96
ORD-18190,2024-01-07,Hyderabad,DS-03,Snacks,Night,Standard,4,3,20,516,29,CR-21
ORD-18191,2024-08-06,Bengaluru,DS-06,Frozen,Night,Express,2,5,0,470,26,CR-104
ORD-18192,2024-01-13,Chennai,DS-01,Frozen,Evening,Standard,2,3,30,484,15,CR-143
ORD-18193,2024-10-18,Pune,DS-07,Frozen,Afternoon,Express,4,3,10,349,26,CR-91
ORD-18194,2024-02-28,Bengaluru,DS-05,Frozen,Night,Standard,1,5,20,789,31,CR-90
ORD-18195,2024-02-18,Hyderabad,DS-08,Dairy,Evening,Express,1,4,0,370,14,CR-161
ORD-18196,2024-04-20,Mumbai,DS-06,Beverages,Night,Express,6,4,10,381,18,CR-63
ORD-18197,2024-11-21,Hyderabad,DS-03,Snacks,Morning,Express,6,4,10,592,7,CR-47
ORD-18198,2024-06-28,Delhi,DS-06,Frozen,Afternoon,Standard,5,3,20,515,25,CR-69
ORD-18199,2024-02-05,Chennai,DS-07,Household,Morning,Express,4,3,30,686,25,CR-35
ORD-18200,2024-06-08,Bengaluru,DS-07,Grocery,Night,Express,4,4,10,407,33,CR-66
ORD-18201,2024-02-19,Hyderabad,DS-06,Beverages,Night,Express,4,4,20,490,20,CR-148
ORD-18202,2024-08-23,Mumbai,DS-08,Grocery,Evening,Express,2,5,0,496,19,CR-174
ORD-18203,2024-07-06,Mumbai,DS-04,Personal Care,Evening,Express,6,3,10,328,16,CR-82
ORD-18204,2024-06-23,Bengaluru,DS-04,Beverages,Evening,Standard,4,3,0,160,17,CR-82
ORD-18205,2024-01-28,Mumbai,DS-05,Grocery,Evening,Express,5,3,0,295,19,CR-149
ORD-18206,2024-04-11,Hyderabad,DS-07,Dairy,Night,Express,4,4,10,718,31,CR-73
ORD-18207,2024-04-06,Chennai,DS-01,Frozen,Evening,Standard,1,4,10,639,20,CR-165
ORD-18208,2024-02-25,Chennai,DS-05,Beverages,Morning,Express,3,3,20,304,17,CR-29
ORD-18209,2024-10-07,Hyderabad,DS-08,Frozen,Evening,Standard,4,4,10,288,17,CR-23
ORD-18210,2024-07-26,Bengaluru,DS-06,Household,Morning,Standard,5,3,30,569,14,CR-81
ORD-18211,2024-12-01,Chennai,DS-04,Snacks,Evening,Express,2,3,20,409,19,CR-18
ORD-18212,2024-10-14,Hyderabad,DS-04,Frozen,Evening,Express,4,3,10,339,20,CR-212
ORD-18213,2024-09-04,Bengaluru,DS-02,Household,Night,Standard,4,3,20,386,24,CR-81
ORD-18214,2024-05-08,Bengaluru,DS-02,Dairy,Night,Standard,2,5,0,231,23,CR-127
ORD-18215,2024-06-24,Mumbai,DS-02,Grocery,Night,Standard,5,3,10,603,31,CR-62
ORD-18216,2024-11-02,Pune,DS-03,Frozen,Afternoon,Standard,1,4,0,442,17,CR-173
ORD-18217,2024-11-10,Chennai,DS-02,Grocery,Afternoon,Standard,3,3,20,482,28,CR-218
ORD-18218,2024-03-07,Mumbai,DS-06,Beverages,Evening,Express,2,5,30,445,22,CR-79
