order_id,order_date,region,channel,revenue
ORD-4026,2024-05-12,North,Retail,545
ORD-4027,2024-05-20,South,Partner,613
ORD-4028,2024-05-16,North,Retail,682
ORD-4029,2024-05-23,East,Retail,440
ORD-4030,2024-05-17,North,Partner,510
ORD-4031,2024-05-27,East,Retail,504
ORD-4032,2024-05-05,East,Retail,405
ORD-4033,2024-05-21,East,Web,455
ORD-4034,2024-05-03,East,Partner,486
ORD-4035,2024-05-03,East,Partner,524
ORD-4036,2024-05-28,East,Retail,482
ORD-4037,2024-05-23,North,Partner,421
ORD-4038,2024-05-12,East,Web,487
ORD-4039,2024-05-25,North,Retail,616
ORD-4040,2024-05-13,North,Web,741
ORD-4041,2024-05-18,South,Retail,577
ORD-4042,2024-05-20,East,Retail,673
ORD-4043,2024-05-07,East,Retail,589
ORD-4044,2024-05-16,North,Partner,514
ORD-4045,2024-05-12,West,Partner,518
ORD-4046,2024-05-08,West,Web,513
ORD-4047,2024-05-17,South,Partner,426
ORD-4048,2024-05-16,West,Partner,665
ORD-4049,2024-05-12,South,Partner,597
ORD-4050,2024-05-14,North,Retail,226
ORD-4051,2024-05-25,North,Web,552
ORD-4052,2024-05-18,South,Retail,581
ORD-4053,2024-05-16,East,Retail,569
ORD-4054,2024-05-09,West,Web,481
ORD-4055,2024-05-20,North,Partner,614
ORD-4056,2024-05-11,East,Web,545
ORD-4057,2024-05-16,East,Web,558
ORD-4058,2024-05-18,West,Partner,325
ORD-4059,2024-05-03,East,Web,440
ORD-4060,2024-05-04,South,Partner,379
ORD-4061,2024-05-04,North,Web,571
ORD-4062,2024-05-20,North,Retail,485
ORD-4063,2024-05-24,South,Web,634
ORD-4064,2024-05-05,North,Partner,526
ORD-4065,2024-05-14,East,Web,503
ORD-4066,2024-05-26,West,Web,457
ORD-4067,2024-05-06,South,Partner,448
ORD-4068,2024-05-11,North,Web,462
ORD-4069,2024-05-24,East,Retail,567
ORD-4070,2024-05-26,North,Partner,435
ORD-4071,2024-05-27,North,Web,433
ORD-4072,2024-05-03,West,Retail,357
ORD-4073,2024-05-03,South,Web,507
ORD-4074,2024-05-16,North,Partner,393
ORD-4075,2024-05-02,North,Web,520
ORD-4076,2024-05-13,North,Web,423
ORD-4077,2024-05-04,South,Web,558
ORD-4078,2024-05-11,South,Partner,485
ORD-4079,2024-05-01,East,Retail,525
ORD-4080,2024-05-12,North,Web,518
ORD-4081,2024-05-15,North,Web,466
ORD-4082,2024-05-20,West,Web,324
ORD-4083,2024-05-02,East,Retail,579
ORD-4084,2024-05-07,West,Retail,497
ORD-4085,2024-05-23,West,Partner,450
ORD-4086,2024-05-01,West,Partner,428
ORD-4087,2024-05-22,North,Retail,391
ORD-4088,2024-05-19,South,Partner,439
ORD-4089,2024-05-11,South,Partner,545
ORD-4090,2024-05-16,North,Retail,424
ORD-4091,2024-05-05,North,Retail,351
ORD-4092,2024-05-19,East,Retail,476
ORD-4093,2024-05-01,North,Partner,525
ORD-4094,2024-05-10,North,Retail,411
ORD-4095,2024-05-23,East,Retail,484
ORD-4096,2024-05-16,South,Web,454
ORD-4097,2024-05-19,South,Retail,348
ORD-4098,2024-05-24,East,Partner,484
ORD-4099,2024-05-11,North,Web,594
ORD-4100,2024-05-13,West,Web,583
ORD-4101,2024-05-09,East,Partner,456
ORD-4102,2024-05-08,North,Retail,742
ORD-4103,2024-05-09,East,Partner,386
ORD-4104,2024-05-08,West,Web,648
ORD-4105,2024-05-11,East,Web,409
ORD-4106,2024-05-14,West,Retail,686
ORD-4107,2024-05-19,South,Web,403
ORD-4108,2024-05-07,East,Web,615
ORD-4109,2024-05-20,South,Retail,598
ORD-4110,2024-05-17,East,Partner,511
ORD-4111,2024-05-03,West,Web,459
ORD-4112,2024-05-27,West,Partner,579
ORD-4113,2024-05-27,West,Web,501
ORD-4114,2024-05-23,East,Web,534
ORD-4115,2024-05-13,South,Web,438
ORD-4116,2024-05-22,South,Partner,486
ORD-4117,2024-05-08,East,Partner,473
ORD-4118,2024-05-09,West,Partner,433
ORD-4119,2024-05-01,West,Partner,447
ORD-4120,2024-05-07,North,Retail,594
ORD-4121,2024-05-03,South,Partner,489
ORD-4122,2024-05-09,West,Partner,527
ORD-4123,2024-05-19,West,Retail,629
ORD-4124,2024-05-07,East,Retail,458
ORD-4125,2024-05-16,West,Web,377
ORD-4126,2024-05-17,North,Web,558
ORD-4127,2024-05-22,West,Retail,503
ORD-4128,2024-05-24,South,Web,724
ORD-4129,2024-05-24,East,Retail,532
ORD-4130,2024-05-17,West,Retail,475
ORD-4131,2024-05-07,South,Retail,588
ORD-4132,2024-05-01,West,Web,465
ORD-4133,2024-05-08,West,Retail,399
ORD-4134,2024-05-19,South,Partner,596
ORD-4135,2024-05-25,South,Partner,514
ORD-4136,2024-05-10,East,Web,445
ORD-4137,2024-05-27,East,Retail,661
ORD-4138,2024-05-26,East,Web,492
ORD-4139,2024-05-25,North,Retail,483
ORD-4140,2024-05-20,North,Web,640
ORD-4141,2024-05-22,South,Retail,498
ORD-4142,2024-05-10,South,Retail,530
ORD-4143,2024-05-05,South,Web,628
ORD-4144,2024-05-15,South,Web,557
ORD-4145,2024-05-09,East,Retail,455
ORD-4146,2024-05-28,West,Web,665
ORD-4147,2024-05-03,East,Web,717
ORD-4148,2024-05-19,North,Partner,580
ORD-4149,2024-05-21,East,Web,401
ORD-4150,2024-05-16,West,Retail,545
ORD-4151,2024-05-09,North,Web,524
ORD-4152,2024-05-19,South,Retail,580
ORD-4153,2024-05-19,West,Retail,525
ORD-4154,2024-05-11,North,Web,463
ORD-4155,2024-05-04,South,Retail,509
ORD-4156,2024-05-04,West,Web,188
ORD-4157,2024-05-28,East,Retail,481
ORD-4158,2024-05-22,East,Retail,416
ORD-4159,2024-05-17,West,Web,409
ORD-4160,2024-05-22,West,Web,483
ORD-4161,2024-05-15,East,Web,540
ORD-4162,2024-05-12,West,Retail,421
ORD-4163,2024-05-09,West,Web,572
ORD-4164,2024-05-05,South,Web,582
ORD-4165,2024-05-10,East,Web,463
ORD-4166,2024-05-09,North,Web,459
ORD-4167,2024-05-23,North,Web,365
ORD-4168,2024-05-01,West,Retail,570
ORD-4169,2024-05-11,East,Retail,525
ORD-4170,2024-05-04,East,Retail,499
ORD-4171,2024-05-15,North,Partner,614
ORD-4172,2024-05-14,West,Partner,573
ORD-4173,2024-05-28,North,Partner,522
ORD-4174,2024-05-10,East,Retail,591
ORD-4175,2024-05-05,West,Retail,523
ORD-4176,2024-05-24,North,Retail,547
ORD-4177,2024-05-15,South,Partner,403
ORD-4178,2024-05-24,North,Retail,661
ORD-4179,2024-05-17,North,Web,510
ORD-4180,2024-05-21,North,Web,511
ORD-4181,2024-05-06,West,Partner,614
ORD-4182,2024-05-02,South,Web,337
ORD-4183,2024-05-24,South,Partner,504
ORD-4184,2024-05-14,North,Web,607
ORD-4185,2024-05-28,South,Web,682
ORD-4186,2024-05-06,South,Partner,417
ORD-4187,2024-05-13,South,Retail,360
ORD-4188,2024-05-27,East,Web,542
ORD-4189,2024-05-12,West,Partner,675
ORD-4190,2024-05-12,East,Partner,552
ORD-4191,2024-05-23,South,Web,662
ORD-4192,2024-05-26,East,Partner,622
ORD-4193,2024-05-09,North,Partner,408
ORD-4194,2024-05-07,South,Partner,503
ORD-4195,2024-05-18,North,Web,277
ORD-4196,2024-05-09,West,Web,536
ORD-4197,2024-05-10,South,Retail,496
ORD-4198,2024-05-20,North,Retail,422
ORD-4199,2024-05-01,South,Retail,457
ORD-4200,2024-05-19,South,Retail,495
ORD-4201,2024-05-25,North,Retail,372
ORD-4202,2024-05-24,East,Retail,538
ORD-4203,2024-05-16,West,Web,402
ORD-4204,2024-05-11,East,Retail,518
ORD-4205,2024-05-19,North,Web,435
ORD-4206,2024-05-18,North,Web,281
ORD-4207,2024-05-12,East,Partner,588
ORD-4208,2024-05-11,West,Retail,543
ORD-4209,2024-05-28,North,Web,456
ORD-4210,2024-05-27,West,Web,577
ORD-4211,2024-05-15,East,Retail,471
ORD-4212,2024-05-26,East,Retail,566
ORD-4213,2024-05-28,South,Retail,605
ORD-4214,2024-05-20,West,Partner,502
ORD-4215,2024-05-12,West,Web,586
ORD-4216,2024-05-09,East,Partner,562
ORD-4217,2024-05-26,North,Web,450
ORD-4218,2024-05-24,East,Web,548
ORD-4219,2024-05-13,South,Partner,697
ORD-4220,2024-05-27,South,Web,412
ORD-4221,2024-05-05,North,Web,671
ORD-4222,2024-05-09,South,Partner,545
ORD-4223,2024-05-25,East,Partner,629
ORD-4224,2024-05-18,East,Retail,642
ORD-4225,2024-05-03,East,Web,517
ORD-4226,2024-05-19,South,Retail,417
ORD-4227,2024-05-06,South,Web,345
ORD-4228,2024-05-04,East,Partner,432
ORD-4229,2024-05-04,East,Retail,331
ORD-4230,2024-05-02,West,Retail,592
ORD-4231,2024-05-21,East,Partner,559
ORD-4232,2024-05-11,East,Web,472
ORD-4233,2024-05-23,East,Partner,482
ORD-4234,2024-05-20,West,Partner,578
ORD-4235,2024-05-09,South,Retail,444
ORD-4236,2024-05-09,East,Web,508
ORD-4237,2024-05-20,South,Web,496
ORD-4238,2024-05-13,East,Retail,506
ORD-4239,2024-05-13,North,Retail,475
ORD-4240,2024-05-26,South,Retail,529
ORD-4241,2024-05-15,West,Partner,363
ORD-4242,2024-05-19,East,Retail,500
ORD-4243,2024-05-03,West,Web,456
ORD-4244,2024-05-14,North,Partner,525
ORD-4245,2024-05-12,West,Web,328
ORD-4246,2024-05-23,West,Web,441
ORD-4247,2024-05-04,West,Partner,502
ORD-4248,2024-05-07,North,Partner,552
ORD-4249,2024-05-13,South,Partner,611
ORD-4250,2024-05-27,West,Partner,438
ORD-4251,2024-05-13,East,Web,612
ORD-4252,2024-05-07,South,Web,546
ORD-4253,2024-05-19,East,Retail,445
ORD-4254,2024-05-09,South,Web,424
ORD-4255,2024-05-09,North,Web,526
ORD-4256,2024-05-19,North,Retail,562
ORD-4257,2024-05-16,East,Retail,421
ORD-4258,2024-05-02,North,Retail,559
ORD-4259,2024-05-03,East,Web,489
ORD-4260,2024-05-17,East,Partner,487
ORD-4261,2024-05-16,West,Retail,621
ORD-4262,2024-05-11,North,Partner,470
ORD-4263,2024-05-12,East,Partner,337
ORD-4264,2024-05-05,North,Retail,445
ORD-4265,2024-05-28,West,Retail,603
ORD-4266,2024-05-03,South,Partner,510
ORD-4267,2024-05-09,East,Web,524
ORD-4268,2024-05-09,East,Retail,427
ORD-4269,2024-05-17,North,Retail,659
ORD-4270,2024-05-20,North,Partner,536
ORD-4271,2024-05-07,East,Partner,449
ORD-4272,2024-05-12,North,Partner,490
ORD-4273,2024-05-23,North,Web,487
ORD-4274,2024-05-15,West,Retail,378
ORD-4275,2024-05-01,South,Retail,712
ORD-4276,2024-05-09,West,Partner,530
ORD-4277,2024-05-12,East,Retail,585
ORD-4278,2024-05-09,East,Retail,501
ORD-4279,2024-05-10,West,Web,493
ORD-4280,2024-05-28,East,Web,530
ORD-4281,2024-05-11,North,Web,613
ORD-4282,2024-05-23,South,Partner,386
ORD-4283,2024-05-09,North,Web,490
ORD-4284,2024-05-18,East,Retail,468
ORD-4285,2024-05-19,South,Web,403
ORD-4286,2024-05-05,North,Web,590
ORD-4287,2024-05-15,East,Retail,471
ORD-4288,2024-05-13,North,Partner,481
ORD-4289,2024-05-08,East,Retail,354
ORD-4290,2024-05-06,West,Retail,589
ORD-4291,2024-05-26,North,Web,522
ORD-4292,2024-05-11,North,Retail,479
ORD-4293,2024-05-21,South,Partner,462
ORD-4294,2024-05-04,South,Web,482
ORD-4295,2024-05-23,South,Retail,398
ORD-4296,2024-05-09,West,Retail,796
ORD-4297,2024-05-13,West,Partner,622
ORD-4298,2024-05-12,North,Web,456
ORD-4299,2024-05-15,East,Partner,398
ORD-4300,2024-05-24,West,Web,497
ORD-4301,2024-05-25,South,Web,447
ORD-4302,2024-05-14,North,Web,443
ORD-4303,2024-05-16,North,Partner,588
ORD-4304,2024-05-02,West,Retail,371
ORD-4305,2024-05-06,North,Web,520
ORD-4306,2024-05-14,North,Retail,301
ORD-4307,2024-05-21,South,Retail,479
ORD-4308,2024-05-28,South,Web,428
ORD-4309,2024-05-11,West,Partner,628
ORD-4310,2024-05-11,East,Partner,525
ORD-4311,2024-05-22,West,Partner,582
ORD-4312,2024-05-15,South,Web,617
ORD-4313,2024-05-05,East,Partner,422
ORD-4314,2024-05-21,North,Web,426
ORD-4315,2024-05-19,West,Retail,507
ORD-4316,2024-05-25,South,Partner,442
ORD-4317,2024-05-28,South,Retail,512
ORD-4318,2024-05-18,East,Partner,460
ORD-4319,2024-05-20,North,Web,503
ORD-4320,2024-05-21,East,Retail,518
ORD-4321,2024-05-27,West,Retail,351
ORD-4322,2024-05-18,East,Web,522
ORD-4323,2024-05-26,North,Retail,350
ORD-4324,2024-05-24,East,Web,429
ORD-4325,2024-05-17,South,Partner,457
ORD-4326,2024-05-20,North,Retail,377
ORD-4327,2024-05-19,South,Partner,571
ORD-4328,2024-05-25,West,Partner,563
ORD-4329,2024-05-20,South,Web,583
ORD-4330,2024-05-20,West,Partner,554
ORD-4331,2024-05-01,North,Web,375
ORD-4332,2024-05-25,North,Partner,482
ORD-4333,2024-05-20,West,Retail,464
ORD-4334,2024-05-28,North,Partner,400
ORD-4335,2024-05-13,East,Web,545
ORD-4336,2024-05-23,South,Retail,381
ORD-4337,2024-05-11,North,Partner,385
ORD-4338,2024-05-16,South,Web,453
ORD-4339,2024-05-07,West,Retail,581
ORD-4340,2024-05-17,West,Partner,496
ORD-4341,2024-05-16,North,Partner,465
ORD-4342,2024-05-05,West,Web,439
ORD-4343,2024-05-23,West,Web,443
ORD-4344,2024-05-19,South,Partner,326
ORD-4345,2024-05-11,East,Partner,473
ORD-4346,2024-05-22,South,Web,412
ORD-4347,2024-05-27,West,Partner,681
ORD-4348,2024-05-15,North,Web,433
ORD-4349,2024-05-23,East,Web,381
ORD-4350,2024-05-03,East,Partner,532
ORD-4351,2024-05-23,South,Partner,504
ORD-4352,2024-05-19,North,Retail,501
ORD-4353,2024-05-27,West,Web,471
ORD-4354,2024-05-08,West,Partner,500
ORD-4355,2024-05-19,South,Retail,612
ORD-4356,2024-05-04,East,Retail,454
ORD-4357,2024-05-12,East,Web,501
ORD-4358,2024-05-20,West,Partner,486
ORD-4359,2024-05-23,South,Web,760
ORD-4360,2024-05-16,West,Web,622
ORD-4361,2024-05-22,North,Web,446
ORD-4362,2024-05-17,South,Partner,704
ORD-4363,2024-05-28,West,Web,516
ORD-4364,2024-05-26,West,Partner,615
ORD-4365,2024-05-27,North,Partner,402
ORD-4366,2024-05-15,West,Web,592
ORD-4367,2024-05-21,South,Partner,490
ORD-4368,2024-05-02,South,Partner,450
ORD-4369,2024-05-06,West,Partner,564
ORD-4370,2024-05-21,North,Partner,388
ORD-4371,2024-05-13,East,Web,543
ORD-4372,2024-05-27,North,Retail,463
ORD-4373,2024-05-17,South,Web,548
ORD-4374,2024-05-02,West,Partner,428
ORD-4375,2024-05-04,North,Retail,393
ORD-4376,2024-05-15,South,Partner,534
ORD-4377,2024-05-08,West,Retail,473
ORD-4378,2024-05-07,South,Retail,427
ORD-4379,2024-05-14,East,Retail,439
ORD-4380,2024-05-28,West,Partner,479
ORD-4381,2024-05-20,North,Retail,532
ORD-4382,2024-05-14,West,Partner,362
ORD-4383,2024-05-20,East,Retail,477
ORD-4384,2024-05-24,East,Partner,400
ORD-4385,2024-05-21,East,Retail,473
ORD-4386,2024-05-02,North,Retail,532
ORD-4387,2024-05-17,North,Partner,509
ORD-4388,2024-05-08,South,Web,630
ORD-4389,2024-05-04,North,Partner,392
ORD-4390,2024-05-17,North,Partner,588
ORD-4391,2024-05-10,South,Retail,614
ORD-4392,2024-05-19,East,Partner,528
ORD-4393,2024-05-25,West,Retail,412
ORD-4394,2024-05-13,East,Retail,458
ORD-4395,2024-05-16,South,Web,572
ORD-4396,2024-05-09,West,Web,403
ORD-4397,2024-05-10,South,Partner,418
ORD-4398,2024-05-15,South,Web,457
ORD-4399,2024-05-20,South,Web,521
ORD-4400,2024-05-09,South,Partner,446
ORD-4401,2024-05-21,West,Web,419
ORD-4402,2024-05-08,East,Web,639
ORD-4403,2024-05-20,South,Web,524
ORD-4404,2024-05-27,South,Partner,600
ORD-4405,2024-05-20,West,Partner,456
ORD-4406,2024-05-10,East,Web,336
ORD-4407,2024-05-22,South,Partner,593
ORD-4408,2024-05-21,East,Retail,677
ORD-4409,2024-05-18,South,Partner,484
ORD-4410,2024-05-26,East,Web,562
ORD-4411,2024-05-16,North,Partner,444
ORD-4412,2024-05-25,South,Partner,483
ORD-4413,2024-05-14,West,Retail,517
ORD-4414,2024-05-15,West,Retail,793
ORD-4415,2024-05-14,East,Web,593
ORD-4416,2024-05-04,South,Retail,504
ORD-4417,2024-05-08,West,Web,487
ORD-4418,2024-05-21,West,Retail,572
ORD-4419,2024-05-08,West,Web,568
ORD-4420,2024-05-12,West,Web,519
ORD-4421,2024-05-15,South,Partner,478
ORD-4422,2024-05-14,West,Retail,493
ORD-4423,2024-05-22,North,Partner,478
ORD-4424,2024-05-07,West,Partner,480
ORD-4425,2024-05-22,West,Web,434
ORD-4426,2024-05-07,West,Partner,471
ORD-4427,2024-05-27,West,Web,488
ORD-4428,2024-05-19,West,Retail,418
ORD-4429,2024-05-24,North,Web,291
ORD-4430,2024-05-10,South,Partner,471
ORD-4431,2024-05-15,West,Partner,621
ORD-4432,2024-05-14,East,Retail,675
ORD-4433,2024-05-26,East,Partner,386
ORD-4434,2024-05-18,North,Web,368
ORD-4435,2024-05-07,North,Partner,474
ORD-4436,2024-05-28,West,Retail,341
ORD-4437,2024-05-18,West,Partner,482
ORD-4438,2024-05-20,South,Partner,424
ORD-4439,2024-05-10,West,Web,473
ORD-4440,2024-05-14,South,Web,569
ORD-4441,2024-05-03,North,Web,424
ORD-4442,2024-05-28,East,Web,678
ORD-4443,2024-05-17,North,Retail,464
ORD-4444,2024-05-12,East,Partner,451
ORD-4445,2024-05-07,South,Retail,335
ORD-4446,2024-05-07,East,Web,287
ORD-4447,2024-05-17,South,Retail,322
ORD-4448,2024-05-05,South,Retail,615
ORD-4449,2024-05-18,West,Web,647
ORD-4450,2024-05-13,West,Partner,692
ORD-4451,2024-05-13,North,Web,404
ORD-4452,2024-05-19,East,Partner,477
ORD-4453,2024-05-18,East,Partner,461
ORD-4454,2024-05-12,West,Retail,566
ORD-4455,2024-05-22,East,Retail,569
ORD-4456,2024-05-22,North,Web,562
ORD-4457,2024-05-11,North,Web,453
ORD-4458,2024-05-10,South,Web,458
ORD-4459,2024-05-23,West,Retail,532
ORD-4460,2024-05-20,South,Web,487
ORD-4461,2024-05-23,South,Retail,391
ORD-4462,2024-05-02,East,Partner,447
ORD-4463,2024-05-26,East,Retail,436
ORD-4464,2024-05-09,North,Partner,425
ORD-4465,2024-05-19,East,Retail,558
ORD-4466,2024-05-12,East,Web,551
ORD-4467,2024-05-23,East,Partner,464
ORD-4468,2024-05-01,North,Retail,577
ORD-4469,2024-05-12,East,Web,607
ORD-4470,2024-05-14,East,Web,429
ORD-4471,2024-05-08,East,Web,489
ORD-4472,2024-05-07,West,Retail,498
ORD-4473,2024-05-18,West,Retail,492
ORD-4474,2024-05-24,South,Web,615
ORD-4475,2024-05-21,West,Partner,490
ORD-4476,2024-05-14,East,Retail,375
ORD-4477,2024-05-08,West,Retail,441
ORD-4478,2024-05-23,South,Web,564
ORD-4479,2024-05-16,East,Partner,527
ORD-4480,2024-05-26,East,Web,496
ORD-4481,2024-05-07,South,Web,389
ORD-4482,2024-05-11,North,Retail,543
ORD-4483,2024-05-17,East,Partner,525
ORD-4484,2024-05-23,West,Retail,429
ORD-4485,2024-05-17,South,Partner,410
ORD-4486,2024-05-22,North,Retail,380
ORD-4487,2024-05-20,West,Retail,558
ORD-4488,2024-05-15,East,Partner,405
ORD-4489,2024-05-10,West,Web,520
ORD-4490,2024-05-25,North,Partner,564
ORD-4491,2024-05-16,West,Web,391
ORD-4492,2024-05-10,East,Partner,451
ORD-4493,2024-05-09,North,Web,496
ORD-4494,2024-05-15,South,Retail,515
ORD-4495,2024-05-26,West,Partner,524
ORD-4496,2024-05-26,East,Partner,359
ORD-4497,2024-05-11,East,Retail,491
ORD-4498,2024-05-14,West,Retail,625
ORD-4499,2024-05-04,West,Retail,397
ORD-4500,2024-06-07,West,Retail,447
ORD-4501,2024-06-19,South,Partner,406
ORD-4502,2024-06-04,West,Partner,445
ORD-4503,2024-06-08,East,Web,597
ORD-4504,2024-06-27,East,Partner,553
ORD-4505,2024-06-13,South,Web,613
ORD-4506,2024-06-11,East,Partner,590
ORD-4507,2024-06-21,North,Partner,610
ORD-4508,2024-06-21,East,Retail,384
ORD-4509,2024-06-04,North,Retail,553
ORD-4510,2024-06-01,East,Partner,404
ORD-4511,2024-06-02,West,Partner,440
ORD-4512,2024-06-13,East,Web,510
ORD-4513,2024-06-13,West,Partner,578
ORD-4514,2024-06-04,East,Web,586
ORD-4515,2024-06-02,East,Retail,455
ORD-4516,2024-06-07,West,Web,343
ORD-4517,2024-06-26,East,Web,560
ORD-4518,2024-06-01,North,Partner,478
ORD-4519,2024-06-08,North,Partner,416
ORD-4520,2024-06-04,North,Retail,518
ORD-4521,2024-06-28,East,Web,518
ORD-4522,2024-06-12,East,Retail,568
ORD-4523,2024-06-05,North,Web,381
ORD-4524,2024-06-12,North,Web,449
ORD-4525,2024-06-01,South,Web,509
ORD-4526,2024-06-23,North,Retail,526
ORD-4527,2024-06-23,West,Retail,576
ORD-4528,2024-06-18,East,Web,635
ORD-4529,2024-06-19,East,Partner,414
ORD-4530,2024-06-01,North,Web,426
ORD-4531,2024-06-12,South,Web,300
ORD-4532,2024-06-22,North,Retail,434
ORD-4533,2024-06-03,East,Retail,550
ORD-4534,2024-06-06,West,Retail,512
ORD-4535,2024-06-21,East,Partner,612
ORD-4536,2024-06-19,West,Partner,471
ORD-4537,2024-06-14,West,Partner,369
ORD-4538,2024-06-16,North,Retail,431
ORD-4539,2024-06-02,West,Retail,458
ORD-4540,2024-06-16,South,Web,551
ORD-4541,2024-06-15,West,Retail,404
ORD-4542,2024-06-11,South,Partner,529
ORD-4543,2024-06-09,East,Partner,502
ORD-4544,2024-06-22,West,Retail,463
ORD-4545,2024-06-18,West,Retail,603
ORD-4546,2024-06-25,South,Web,545
ORD-4547,2024-06-24,North,Retail,450
ORD-4548,2024-06-27,East,Retail,532
ORD-4549,2024-06-01,North,Web,572
ORD-4550,2024-06-09,West,Partner,555
ORD-4551,2024-06-15,South,Web,348
ORD-4552,2024-06-02,South,Retail,427
ORD-4553,2024-06-15,West,Partner,576
ORD-4554,2024-06-03,South,Web,505
ORD-4555,2024-06-21,South,Web,503
ORD-4556,2024-06-05,North,Partner,512
ORD-4557,2024-06-13,East,Partner,419
ORD-4558,2024-06-03,East,Retail,480
ORD-4559,2024-06-24,South,Web,618
ORD-4560,2024-06-03,West,Retail,327
ORD-4561,2024-06-15,North,Retail,514
ORD-4562,2024-06-11,East,Web,529
ORD-4563,2024-06-01,South,Web,563
ORD-4564,2024-06-02,South,Retail,540
ORD-4565,2024-06-23,West,Retail,347
ORD-4566,2024-06-28,North,Web,359
ORD-4567,2024-06-22,South,Web,436
ORD-4568,2024-06-17,West,Retail,420
ORD-4569,2024-06-07,North,Retail,449
ORD-4570,2024-06-07,North,Retail,263
ORD-4571,2024-06-02,East,Web,614
ORD-4572,2024-06-03,North,Retail,619
ORD-4573,2024-06-24,North,Retail,506
ORD-4574,2024-06-07,North,Retail,504
ORD-4575,2024-06-17,West,Web,497
ORD-4576,2024-06-15,West,Web,589
ORD-4577,2024-06-08,East,Web,429
ORD-4578,2024-06-26,East,Web,476
ORD-4579,2024-06-01,South,Retail,469
ORD-4580,2024-06-08,North,Web,416
ORD-4581,2024-06-02,North,Web,454
ORD-4582,2024-06-17,North,Web,586
ORD-4583,2024-06-02,South,Retail,653
ORD-4584,2024-06-05,East,Partner,639
ORD-4585,2024-06-12,West,Partner,470
ORD-4586,2024-06-24,West,Partner,535
ORD-4587,2024-06-19,East,Web,426
ORD-4588,2024-06-24,West,Web,487
ORD-4589,2024-06-19,North,Retail,556
ORD-4590,2024-06-11,West,Partner,484
ORD-4591,2024-06-28,East,Partner,573
ORD-4592,2024-06-09,South,Retail,445
ORD-4593,2024-06-19,East,Web,635
ORD-4594,2024-06-13,East,Web,726
ORD-4595,2024-06-11,West,Web,451
ORD-4596,2024-06-23,South,Web,540
ORD-4597,2024-06-06,West,Retail,463
ORD-4598,2024-06-25,East,Retail,618
ORD-4599,2024-06-09,North,Retail,508
ORD-4600,2024-06-13,South,Partner,469
ORD-4601,2024-06-05,East,Partner,468
ORD-4602,2024-06-23,South,Web,296
ORD-4603,2024-06-13,South,Partner,539
ORD-4604,2024-06-07,South,Web,381
ORD-4605,2024-06-28,West,Retail,577
ORD-4606,2024-06-17,South,Retail,577
ORD-4607,2024-06-14,North,Partner,366
ORD-4608,2024-06-24,West,Partner,326
ORD-4609,2024-06-04,East,Web,537
ORD-4610,2024-06-06,East,Web,418
ORD-4611,2024-06-08,South,Partner,645
ORD-4612,2024-06-18,South,Partner,421
ORD-4613,2024-06-01,North,Partner,488
ORD-4614,2024-06-03,West,Retail,548
ORD-4615,2024-06-12,South,Partner,664
ORD-4616,2024-06-28,West,Partner,478
ORD-4617,2024-06-26,South,Retail,372
ORD-4618,2024-06-22,North,Web,528
ORD-4619,2024-06-21,South,Web,455
ORD-4620,2024-06-15,North,Web,536
ORD-4621,2024-06-14,North,Partner,518
ORD-4622,2024-06-04,South,Web,547
ORD-4623,2024-06-24,West,Partner,587
ORD-4624,2024-06-24,East,Web,612
ORD-4625,2024-06-18,East,Partner,685
ORD-4626,2024-06-10,West,Retail,371
ORD-4627,2024-06-25,West,Partner,455
ORD-4628,2024-06-17,East,Retail,403
ORD-4629,2024-06-01,West,Retail,419
ORD-4630,2024-06-05,North,Web,397
ORD-4631,2024-06-24,South,Partner,515
ORD-4632,2024-06-05,West,Retail,459
ORD-4633,2024-06-10,South,Retail,473
ORD-4634,2024-06-06,North,Partner,385
ORD-4635,2024-06-06,South,Partner,571
ORD-4636,2024-06-28,North,Partner,508
ORD-4637,2024-06-18,South,Partner,694
ORD-4638,2024-06-13,South,Partner,397
