order_id,order_date,segment,revenue,margin_rate
ORD-2677,2025-03-23,Enterprise,504,0.427
ORD-2678,2025-03-20,Enterprise,436,0.4026
ORD-2679,2025-03-07,Enterprise,544,0.3854
ORD-2680,2025-03-25,Enterprise,462,0.428
ORD-2681,2025-03-04,Enterprise,524,0.4001
ORD-2682,2025-03-14,Enterprise,513,0.4061
ORD-2683,2025-03-16,Enterprise,491,0.4169
ORD-2684,2025-03-20,Enterprise,594,0.3654
ORD-2685,2025-03-21,Enterprise,453,0.4104
ORD-2686,2025-03-19,Enterprise,566,0.4326
ORD-2687,2025-03-07,Enterprise,485,0.4008
ORD-2688,2025-03-15,Enterprise,486,0.4372
ORD-2689,2025-03-17,Enterprise,454,0.4142
ORD-2690,2025-03-26,Enterprise,545,0.4278
ORD-2691,2025-03-27,Enterprise,500,0.4341
ORD-2692,2025-03-21,Enterprise,621,0.4124
ORD-2693,2025-03-13,Enterprise,407,0.4246
ORD-2694,2025-03-13,Enterprise,519,0.3728
ORD-2695,2025-03-08,Enterprise,486,0.3721
ORD-2696,2025-03-04,Enterprise,421,0.3822
ORD-2697,2025-03-06,Enterprise,625,0.3943
ORD-2698,2025-03-19,Enterprise,491,0.4084
ORD-2699,2025-03-10,Enterprise,230,0.4196
ORD-2700,2025-03-19,SMB,509,0.1428
ORD-2701,2025-03-06,SMB,312,0.0785
ORD-2702,2025-03-12,SMB,502,0.0946
ORD-2703,2025-03-05,SMB,433,0.1217
ORD-2704,2025-03-15,SMB,622,0.119
ORD-2705,2025-03-25,SMB,480,0.1436
ORD-2706,2025-03-26,SMB,392,0.1196
ORD-2707,2025-03-05,SMB,495,0.093
ORD-2708,2025-03-08,SMB,540,0.0999
ORD-2709,2025-03-19,SMB,529,0.0598
ORD-2710,2025-03-04,SMB,522,0.0698
ORD-2711,2025-03-04,SMB,551,0.1012
ORD-2712,2025-03-20,SMB,291,0.0876
ORD-2713,2025-03-28,SMB,329,0.1104
ORD-2714,2025-03-08,SMB,579,0.0839
ORD-2715,2025-03-23,SMB,372,0.1171
ORD-2716,2025-03-12,SMB,562,0.076
ORD-2717,2025-03-07,SMB,534,0.099
ORD-2718,2025-03-17,SMB,532,0.0587
ORD-2719,2025-03-11,SMB,499,0.0547
ORD-2720,2025-03-26,SMB,558,0.0877
ORD-2721,2025-03-22,SMB,456,0.0858
ORD-2722,2025-03-13,SMB,427,0.1033
ORD-2723,2025-03-06,SMB,520,0.0895
ORD-2724,2025-03-26,SMB,436,0.0439
ORD-2725,2025-03-17,SMB,468,0.1048
ORD-2726,2025-03-05,SMB,473,0.1144
ORD-2727,2025-03-28,SMB,497,0.0926
ORD-2728,2025-03-20,SMB,466,0.1006
ORD-2729,2025-03-23,SMB,376,0.1128
ORD-2730,2025-03-06,SMB,440,0.0728
ORD-2731,2025-03-13,SMB,538,0.1076
ORD-2732,2025-03-09,SMB,467,0.088
ORD-2733,2025-03-15,SMB,578,0.0802
ORD-2734,2025-03-04,SMB,583,0.1061
ORD-2735,2025-03-12,SMB,431,0.1352
ORD-2736,2025-03-15,SMB,448,0.0986
ORD-2737,2025-03-21,SMB,540,0.1393
ORD-2738,2025-03-03,SMB,499,0.1098
ORD-2739,2025-03-09,SMB,506,0.0809
ORD-2740,2025-03-25,SMB,543,0.0986
ORD-2741,2025-03-04,SMB,478,0.0893
ORD-2742,2025-03-27,SMB,509,0.0939
ORD-2743,2025-03-10,SMB,443,0.0987
ORD-2744,2025-03-19,SMB,452,0.1111
ORD-2745,2025-03-03,SMB,553,0.0829
ORD-2746,2025-03-14,SMB,466,0.1149
ORD-2747,2025-03-10,SMB,304,0.1033
ORD-2748,2025-03-18,SMB,281,0.1162
ORD-2749,2025-03-05,SMB,301,0.1152
ORD-2750,2025-03-23,SMB,429,0.1094
ORD-2751,2025-03-23,SMB,517,0.1307
ORD-2752,2025-03-20,SMB,642,0.0856
ORD-2753,2025-03-26,SMB,458,0.087
ORD-2754,2025-03-16,SMB,462,0.0978
ORD-2755,2025-03-21,SMB,595,0.1281
ORD-2756,2025-03-22,SMB,470,0.1113
ORD-2757,2025-03-03,SMB,492,0.1142
ORD-2758,2025-03-02,SMB,615,0.0273
ORD-2759,2025-03-08,SMB,523,0.1161
ORD-2760,2025-03-27,SMB,410,0.105
ORD-2761,2025-03-22,SMB,550,0.112
ORD-2762,2025-03-27,SMB,408,0.0839
ORD-2763,2025-03-17,SMB,501,0.1318
ORD-2764,2025-03-19,SMB,522,0.1296
ORD-2765,2025-03-18,SMB,484,0.0767
ORD-2766,2025-03-24,SMB,497,0.1334
ORD-2767,2025-03-25,SMB,577,0.0929
ORD-2768,2025-03-23,SMB,569,0.1045
ORD-2769,2025-03-01,SMB,486,0.1113
ORD-2770,2025-03-06,SMB,469,0.1192
ORD-2771,2025-03-01,SMB,415,0.1437
ORD-2772,2025-03-11,SMB,480,0.1066
ORD-2773,2025-03-12,SMB,472,0.1018
ORD-2774,2025-03-25,SMB,553,0.1286
ORD-2775,2025-03-16,SMB,557,0.1095
ORD-2776,2025-03-08,SMB,463,0.113
ORD-2777,2025-03-04,SMB,723,0.1625
ORD-2778,2025-03-16,SMB,494,0.1175
ORD-2779,2025-03-03,SMB,410,0.1031
ORD-2780,2025-03-27,SMB,547,0.0998
ORD-2781,2025-03-22,SMB,758,0.0956
ORD-2782,2025-03-12,SMB,443,0.0878
ORD-2783,2025-03-24,SMB,536,0.1157
ORD-2784,2025-03-08,SMB,519,0.0866
ORD-2785,2025-03-27,SMB,513,0.1167
ORD-2786,2025-03-05,SMB,425,0.0908
ORD-2787,2025-03-05,SMB,639,0.1027
ORD-2788,2025-03-16,SMB,496,0.1023
ORD-2789,2025-03-19,SMB,511,0.1025
ORD-2790,2025-03-25,SMB,602,0.0728
ORD-2791,2025-03-05,SMB,655,0.1272
ORD-2792,2025-03-22,SMB,432,0.1001
ORD-2793,2025-03-04,SMB,476,0.0792
ORD-2794,2025-03-05,SMB,547,0.1347
ORD-2795,2025-03-26,SMB,588,0.1109
ORD-2796,2025-03-10,SMB,455,0.0868
ORD-2797,2025-03-24,SMB,622,0.106
ORD-2798,2025-03-19,SMB,545,0.1179
ORD-2799,2025-03-04,SMB,552,0.0816
ORD-2800,2025-03-17,SMB,413,0.1077
ORD-2801,2025-03-16,SMB,478,0.0597
ORD-2802,2025-03-19,SMB,486,0.0945
ORD-2803,2025-03-21,SMB,591,0.1276
ORD-2804,2025-03-25,SMB,555,0.1347
ORD-2805,2025-03-24,SMB,516,0.1093
ORD-2806,2025-03-04,SMB,523,0.1006
ORD-2807,2025-03-14,SMB,456,0.0898
ORD-2808,2025-03-15,SMB,530,0.0825
ORD-2809,2025-03-26,SMB,388,0.1032
ORD-2810,2025-03-05,SMB,434,0.078
ORD-2811,2025-03-01,SMB,590,0.1141
ORD-2812,2025-03-18,SMB,470,0.1292
ORD-2813,2025-03-17,SMB,534,0.1113
ORD-2814,2025-03-21,SMB,542,0.1113
ORD-2815,2025-03-28,SMB,460,0.1282
ORD-2816,2025-03-26,SMB,550,0.0727
ORD-2817,2025-03-08,SMB,481,0.0772
ORD-2818,2025-03-07,SMB,514,0.0728
ORD-2819,2025-03-06,SMB,425,0.0766
ORD-2820,2025-03-25,SMB,401,0.1421
ORD-2821,2025-03-26,SMB,426,0.1252
ORD-2822,2025-03-27,SMB,551,0.0646
ORD-2823,2025-03-11,SMB,468,0.1263
ORD-2824,2025-03-26,SMB,604,0.1084
ORD-2825,2025-03-16,SMB,606,0.0986
ORD-2826,2025-03-12,SMB,515,0.1123
ORD-2827,2025-03-17,SMB,542,0.0999
ORD-2828,2025-03-10,SMB,600,0.0997
ORD-2829,2025-03-27,SMB,502,0.1099
ORD-2830,2025-03-12,SMB,474,0.1219
ORD-2831,2025-03-26,SMB,606,0.1112
ORD-2832,2025-03-24,SMB,651,0.1244
ORD-2833,2025-03-01,SMB,410,0.1175
ORD-2834,2025-03-20,SMB,538,0.096
ORD-2835,2025-03-12,SMB,562,0.1176
ORD-2836,2025-03-07,SMB,480,0.1078
ORD-2837,2025-03-13,SMB,523,0.0888
ORD-2838,2025-03-22,SMB,551,0.1047
ORD-2839,2025-03-09,SMB,410,0.1144
ORD-2840,2025-03-10,SMB,503,0.0876
ORD-2841,2025-03-21,SMB,548,0.0787
ORD-2842,2025-03-12,SMB,656,0.1017
ORD-2843,2025-03-14,SMB,513,0.1161
ORD-2844,2025-03-15,SMB,485,0.1273
ORD-2845,2025-03-15,SMB,458,0.1063
ORD-2846,2025-03-27,SMB,592,0.1275
ORD-2847,2025-03-06,SMB,429,0.0872
ORD-2848,2025-03-23,SMB,441,0.1272
ORD-2849,2025-03-28,SMB,590,0.1062
ORD-2850,2025-03-25,SMB,391,0.1206
ORD-2851,2025-03-04,SMB,367,0.1306
ORD-2852,2025-03-22,SMB,473,0.0999
ORD-2853,2025-03-25,SMB,460,0.0769
ORD-2854,2025-03-11,SMB,446,0.1132
ORD-2855,2025-03-04,SMB,429,0.0747
ORD-2856,2025-03-16,SMB,451,0.0933
ORD-2857,2025-03-28,SMB,660,0.0624
ORD-2858,2025-03-01,SMB,497,0.1079
ORD-2859,2025-03-06,SMB,483,0.1156
ORD-2860,2025-03-22,SMB,529,0.1135
ORD-2861,2025-03-05,SMB,532,0.0843
ORD-2862,2025-03-12,SMB,504,0.0926
ORD-2863,2025-03-04,SMB,609,0.1092
ORD-2864,2025-03-24,SMB,505,0.1254
ORD-2865,2025-03-16,SMB,584,0.08
ORD-2866,2025-03-01,SMB,526,0.0913
ORD-2867,2025-03-28,SMB,504,0.088
ORD-2868,2025-03-20,SMB,392,0.0727
ORD-2869,2025-03-20,SMB,463,0.0752
ORD-2870,2025-03-18,SMB,502,0.1264
ORD-2871,2025-03-26,SMB,474,0.0906
ORD-2872,2025-03-08,SMB,576,0.0977
ORD-2873,2025-03-01,SMB,513,0.0931
ORD-2874,2025-03-14,SMB,444,0.1115
ORD-2875,2025-03-06,SMB,482,0.1153
ORD-2876,2025-03-03,SMB,580,0.0838
ORD-2877,2025-03-10,SMB,530,0.1141
ORD-2878,2025-03-12,SMB,520,0.1185
ORD-2879,2025-03-04,SMB,619,0.0915
ORD-2880,2025-03-28,SMB,399,0.1548
ORD-2881,2025-03-24,SMB,640,0.0998
ORD-2882,2025-03-09,SMB,476,0.1196
ORD-2883,2025-03-10,SMB,560,0.1025
ORD-2884,2025-03-14,SMB,495,0.0925
ORD-2885,2025-03-07,SMB,476,0.1233
ORD-2886,2025-03-10,SMB,478,0.102
ORD-2887,2025-03-13,SMB,490,0.0956
ORD-2888,2025-03-12,SMB,630,0.0914
ORD-2889,2025-03-15,SMB,679,0.118
ORD-2890,2025-03-22,SMB,436,0.07
ORD-2891,2025-03-01,SMB,492,0.1013
ORD-2892,2025-03-02,SMB,547,0.1137
ORD-2893,2025-03-21,SMB,616,0.0901
ORD-2894,2025-03-03,SMB,506,0.1061
ORD-2895,2025-03-15,SMB,406,0.1001
ORD-2896,2025-03-27,SMB,516,0.0999
ORD-2897,2025-03-26,SMB,575,0.0935
ORD-2898,2025-03-08,SMB,473,0.1049
ORD-2899,2025-03-03,SMB,582,0.0806
ORD-2900,2025-03-24,SMB,691,0.0882
ORD-2901,2025-03-20,SMB,496,0.1002
ORD-2902,2025-03-20,SMB,501,0.095
ORD-2903,2025-03-12,SMB,534,0.1188
ORD-2904,2025-03-28,SMB,581,0.1188
ORD-2905,2025-03-11,SMB,544,0.0916
ORD-2906,2025-03-10,SMB,376,0.0952
ORD-2907,2025-03-08,SMB,492,0.1553
ORD-2908,2025-03-07,SMB,463,0.0889
ORD-2909,2025-03-12,SMB,602,0.0948
ORD-2910,2025-03-15,SMB,635,0.1009
ORD-2911,2025-03-06,SMB,581,0.0927
ORD-2912,2025-03-13,SMB,494,0.0914
ORD-2913,2025-03-18,SMB,376,0.0902
ORD-2914,2025-03-09,SMB,598,0.1305
ORD-2915,2025-03-11,SMB,567,0.1023
ORD-2916,2025-03-16,SMB,462,0.131
ORD-2917,2025-03-06,SMB,473,0.0942
ORD-2918,2025-03-20,SMB,547,0.0762
ORD-2919,2025-03-11,SMB,473,0.1316
ORD-2920,2025-03-08,SMB,528,0.0903
ORD-2921,2025-03-19,SMB,521,0.1006
ORD-2922,2025-03-04,SMB,553,0.1362
ORD-2923,2025-03-02,SMB,463,0.0877
ORD-2924,2025-03-19,SMB,540,0.1338
ORD-2925,2025-03-22,SMB,680,0.113
ORD-2926,2025-03-05,SMB,318,0.0613
ORD-2927,2025-03-03,SMB,580,0.0721
ORD-2928,2025-03-02,SMB,392,0.0791
ORD-2929,2025-03-10,SMB,584,0.1183
ORD-2930,2025-03-05,SMB,412,0.0818
ORD-2931,2025-03-04,SMB,499,0.0891
ORD-2932,2025-03-03,SMB,510,0.0986
ORD-2933,2025-03-18,SMB,347,0.0852
ORD-2934,2025-03-26,SMB,629,0.1099
ORD-2935,2025-03-11,SMB,409,0.0916
ORD-2936,2025-03-11,SMB,518,0.1143
ORD-2937,2025-03-05,SMB,593,0.1104
ORD-2938,2025-03-18,SMB,463,0.123
ORD-2939,2025-03-02,SMB,426,0.1048
ORD-2940,2025-03-25,SMB,381,0.1204
ORD-2941,2025-03-19,SMB,483,0.1374
ORD-2942,2025-03-28,SMB,486,0.0533
ORD-2943,2025-03-25,SMB,476,0.1341
ORD-2944,2025-03-26,SMB,374,0.0953
ORD-2945,2025-03-19,SMB,428,0.1127
ORD-2946,2025-03-19,SMB,584,0.0932
ORD-2947,2025-03-09,SMB,410,0.1003
ORD-2948,2025-03-27,SMB,519,0.0766
ORD-2949,2025-03-25,SMB,516,0.1126
ORD-2950,2025-03-08,SMB,403,0.0976
ORD-2951,2025-03-16,SMB,558,0.0902
ORD-2952,2025-03-19,SMB,551,0.0852
ORD-2953,2025-03-08,SMB,434,0.0897
ORD-2954,2025-03-19,SMB,535,0.0848
ORD-2955,2025-03-17,SMB,549,0.0797
ORD-2956,2025-03-07,SMB,487,0.135
ORD-2957,2025-03-21,SMB,445,0.1105
ORD-2958,2025-03-24,SMB,496,0.1014
ORD-2959,2025-03-27,SMB,525,0.0707
ORD-2960,2025-03-28,SMB,372,0.115
ORD-2961,2025-03-07,SMB,640,0.0984
ORD-2962,2025-03-04,SMB,602,0.0829
ORD-2963,2025-03-11,SMB,496,0.0904
ORD-2964,2025-03-27,SMB,527,0.0625
ORD-2965,2025-03-27,SMB,517,0.0747
ORD-2966,2025-03-16,SMB,479,0.1038
ORD-2967,2025-03-24,SMB,536,0.1137
ORD-2968,2025-03-03,SMB,492,0.1005
ORD-2969,2025-03-26,SMB,488,0.0721
ORD-2970,2025-03-15,SMB,541,0.065
ORD-2971,2025-03-03,SMB,410,0.0948
ORD-2972,2025-03-23,SMB,526,0.076
ORD-2973,2025-03-03,SMB,653,0.1192
ORD-2974,2025-03-23,SMB,461,0.1446
ORD-2975,2025-03-17,SMB,534,0.103
ORD-2976,2025-03-20,SMB,471,0.1466
ORD-2977,2025-03-06,SMB,448,0.1174
ORD-2978,2025-03-14,SMB,445,0.0878
ORD-2979,2025-03-19,SMB,477,0.0687
ORD-2980,2025-03-21,SMB,686,0.0875
ORD-2981,2025-03-06,SMB,460,0.1486
ORD-2982,2025-03-17,SMB,450,0.1324
ORD-2983,2025-03-04,SMB,537,0.0957
ORD-2984,2025-03-08,SMB,588,0.1166
ORD-2985,2025-03-20,SMB,563,0.1081
ORD-2986,2025-03-20,SMB,559,0.1239
ORD-2987,2025-03-25,SMB,539,0.0608
ORD-2988,2025-03-09,SMB,430,0.0967
ORD-2989,2025-03-05,SMB,475,0.079
ORD-2990,2025-03-03,SMB,539,0.095
ORD-2991,2025-03-25,SMB,636,0.0789
ORD-2992,2025-03-16,SMB,480,0.0622
ORD-2993,2025-03-19,SMB,518,0.0898
ORD-2994,2025-03-21,SMB,383,0.1055
ORD-2995,2025-03-28,SMB,554,0.0899
ORD-2996,2025-03-05,SMB,602,0.1093
ORD-2997,2025-03-23,SMB,520,0.0955
ORD-2998,2025-03-27,SMB,525,0.0995
ORD-2999,2025-03-16,SMB,613,0.1042
ORD-3000,2025-04-10,Enterprise,459,0.4495
ORD-3001,2025-04-19,Enterprise,503,0.4479
ORD-3002,2025-04-04,Enterprise,427,0.4317
ORD-3003,2025-04-14,Enterprise,572,0.4412
ORD-3004,2025-04-17,Enterprise,430,0.4375
ORD-3005,2025-04-24,Enterprise,466,0.4463
ORD-3006,2025-04-10,Enterprise,505,0.4129
ORD-3007,2025-04-01,Enterprise,471,0.4236
ORD-3008,2025-04-11,Enterprise,674,0.4776
ORD-3009,2025-04-24,Enterprise,444,0.4178
ORD-3010,2025-04-26,Enterprise,556,0.4294
ORD-3011,2025-04-07,Enterprise,385,0.4388
ORD-3012,2025-04-22,Enterprise,387,0.4623
ORD-3013,2025-04-10,Enterprise,722,0.4326
ORD-3014,2025-04-16,Enterprise,424,0.4351
ORD-3015,2025-04-03,Enterprise,577,0.4514
ORD-3016,2025-04-02,Enterprise,502,0.416
ORD-3017,2025-04-15,Enterprise,529,0.4294
ORD-3018,2025-04-01,Enterprise,526,0.4507
ORD-3019,2025-04-26,Enterprise,546,0.4288
ORD-3020,2025-04-11,Enterprise,629,0.4384
ORD-3021,2025-04-05,Enterprise,483,0.4394
ORD-3022,2025-04-07,Enterprise,705,0.4589
ORD-3023,2025-04-14,Enterprise,564,0.3911
ORD-3024,2025-04-05,Enterprise,624,0.4576
ORD-3025,2025-04-27,Enterprise,353,0.4456
ORD-3026,2025-04-02,Enterprise,659,0.4565
ORD-3027,2025-04-02,Enterprise,375,0.427
ORD-3028,2025-04-23,Enterprise,504,0.437
ORD-3029,2025-04-05,Enterprise,523,0.3935
ORD-3030,2025-04-20,Enterprise,354,0.4344
ORD-3031,2025-04-25,Enterprise,555,0.4556
ORD-3032,2025-04-19,Enterprise,500,0.4382
ORD-3033,2025-04-05,Enterprise,572,0.4064
ORD-3034,2025-04-20,Enterprise,510,0.4175
ORD-3035,2025-04-17,Enterprise,402,0.4664
ORD-3036,2025-04-23,Enterprise,518,0.4281
ORD-3037,2025-04-02,Enterprise,478,0.4353
ORD-3038,2025-04-13,Enterprise,378,0.4738
ORD-3039,2025-04-04,Enterprise,565,0.4116
ORD-3040,2025-04-15,Enterprise,467,0.4213
ORD-3041,2025-04-23,Enterprise,465,0.4229
ORD-3042,2025-04-11,Enterprise,545,0.4804
ORD-3043,2025-04-08,Enterprise,445,0.4578
ORD-3044,2025-04-09,Enterprise,487,0.4244
ORD-3045,2025-04-14,Enterprise,501,0.4444
ORD-3046,2025-04-24,Enterprise,442,0.4423
ORD-3047,2025-04-25,Enterprise,586,0.4209
ORD-3048,2025-04-15,Enterprise,483,0.4387
ORD-3049,2025-04-04,Enterprise,464,0.4379
ORD-3050,2025-04-15,Enterprise,521,0.4283
ORD-3051,2025-04-04,Enterprise,363,0.4344
ORD-3052,2025-04-08,Enterprise,493,0.4154
ORD-3053,2025-04-04,Enterprise,583,0.4718
ORD-3054,2025-04-08,Enterprise,572,0.4153
ORD-3055,2025-04-11,Enterprise,499,0.4569
ORD-3056,2025-04-04,Enterprise,387,0.4093
ORD-3057,2025-04-11,Enterprise,614,0.4038
ORD-3058,2025-04-06,Enterprise,581,0.4894
ORD-3059,2025-04-24,Enterprise,552,0.4591
ORD-3060,2025-04-24,Enterprise,686,0.4379
ORD-3061,2025-04-17,Enterprise,510,0.4656
ORD-3062,2025-04-17,Enterprise,527,0.4552
ORD-3063,2025-04-20,Enterprise,505,0.4432
ORD-3064,2025-04-23,Enterprise,508,0.4294
ORD-3065,2025-04-24,Enterprise,558,0.427
ORD-3066,2025-04-16,Enterprise,537,0.4581
ORD-3067,2025-04-03,Enterprise,481,0.4368
ORD-3068,2025-04-24,Enterprise,440,0.433
ORD-3069,2025-04-17,Enterprise,499,0.434
ORD-3070,2025-04-18,Enterprise,494,0.4199
ORD-3071,2025-04-06,Enterprise,581,0.4748
ORD-3072,2025-04-26,Enterprise,496,0.457
ORD-3073,2025-04-13,Enterprise,491,0.4412
ORD-3074,2025-04-26,Enterprise,598,0.4466
ORD-3075,2025-04-13,Enterprise,655,0.4614
ORD-3076,2025-04-16,Enterprise,585,0.4499
ORD-3077,2025-04-06,Enterprise,436,0.4672
ORD-3078,2025-04-06,Enterprise,559,0.4634
ORD-3079,2025-04-13,Enterprise,398,0.4299
ORD-3080,2025-04-10,Enterprise,676,0.4158
ORD-3081,2025-04-18,Enterprise,486,0.4167
ORD-3082,2025-04-08,Enterprise,396,0.4278
ORD-3083,2025-04-05,Enterprise,365,0.4457
ORD-3084,2025-04-04,Enterprise,436,0.461
ORD-3085,2025-04-17,Enterprise,447,0.4115
ORD-3086,2025-04-10,Enterprise,564,0.4278
ORD-3087,2025-04-02,Enterprise,633,0.4534
ORD-3088,2025-04-13,Enterprise,486,0.4387
ORD-3089,2025-04-13,Enterprise,468,0.4167
ORD-3090,2025-04-20,Enterprise,450,0.432
ORD-3091,2025-04-10,Enterprise,349,0.4647
ORD-3092,2025-04-08,Enterprise,499,0.4297
ORD-3093,2025-04-23,Enterprise,583,0.428
ORD-3094,2025-04-26,Enterprise,429,0.4728
ORD-3095,2025-04-19,Enterprise,443,0.4478
ORD-3096,2025-04-05,Enterprise,552,0.4143
ORD-3097,2025-04-27,Enterprise,475,0.4532
ORD-3098,2025-04-22,Enterprise,641,0.4925
ORD-3099,2025-04-02,Enterprise,551,0.4382
ORD-3100,2025-04-19,Enterprise,515,0.4396
ORD-3101,2025-04-08,Enterprise,347,0.4509
ORD-3102,2025-04-08,Enterprise,513,0.4608
ORD-3103,2025-04-21,Enterprise,450,0.428
ORD-3104,2025-04-03,Enterprise,468,0.4486
ORD-3105,2025-04-11,Enterprise,470,0.4195
ORD-3106,2025-04-22,Enterprise,488,0.4261
ORD-3107,2025-04-15,Enterprise,423,0.4626
ORD-3108,2025-04-15,Enterprise,649,0.4145
ORD-3109,2025-04-25,Enterprise,592,0.4203
ORD-3110,2025-04-17,Enterprise,455,0.4363
ORD-3111,2025-04-04,Enterprise,563,0.4444
ORD-3112,2025-04-23,Enterprise,457,0.4437
ORD-3113,2025-04-17,Enterprise,587,0.4276
ORD-3114,2025-04-10,Enterprise,463,0.4449
ORD-3115,2025-04-10,Enterprise,381,0.4649
ORD-3116,2025-04-02,Enterprise,492,0.4166
ORD-3117,2025-04-01,Enterprise,418,0.4536
ORD-3118,2025-04-28,Enterprise,323,0.4554
ORD-3119,2025-04-18,Enterprise,502,0.4928
ORD-3120,2025-04-02,Enterprise,486,0.4398
ORD-3121,2025-04-09,Enterprise,463,0.4375
ORD-3122,2025-04-18,Enterprise,413,0.4133
ORD-3123,2025-04-25,Enterprise,555,0.3821
ORD-3124,2025-04-28,Enterprise,482,0.4638
ORD-3125,2025-04-07,Enterprise,504,0.4105
ORD-3126,2025-04-19,Enterprise,448,0.4743
ORD-3127,2025-04-27,Enterprise,574,0.4226
ORD-3128,2025-04-06,Enterprise,620,0.4667
ORD-3129,2025-04-05,Enterprise,634,0.4005
ORD-3130,2025-04-22,Enterprise,412,0.4507
ORD-3131,2025-04-02,Enterprise,372,0.4432
ORD-3132,2025-04-24,Enterprise,531,0.4347
ORD-3133,2025-04-05,Enterprise,501,0.4169
ORD-3134,2025-04-19,Enterprise,667,0.4329
ORD-3135,2025-04-07,Enterprise,456,0.4116
ORD-3136,2025-04-06,Enterprise,456,0.4357
ORD-3137,2025-04-17,Enterprise,581,0.4404
ORD-3138,2025-04-06,Enterprise,432,0.4169
ORD-3139,2025-04-04,Enterprise,582,0.4449
ORD-3140,2025-04-17,Enterprise,572,0.4353
ORD-3141,2025-04-06,Enterprise,408,0.4674
ORD-3142,2025-04-26,Enterprise,339,0.458
ORD-3143,2025-04-24,Enterprise,451,0.4217
ORD-3144,2025-04-17,Enterprise,454,0.4154
ORD-3145,2025-04-20,Enterprise,458,0.4628
ORD-3146,2025-04-19,Enterprise,391,0.4347
ORD-3147,2025-04-27,Enterprise,406,0.4016
ORD-3148,2025-04-26,Enterprise,340,0.4458
ORD-3149,2025-04-23,Enterprise,652,0.431
ORD-3150,2025-04-06,SMB,558,0.1412
ORD-3151,2025-04-05,SMB,539,0.1428
ORD-3152,2025-04-09,SMB,403,0.1526
ORD-3153,2025-04-20,SMB,492,0.1282
ORD-3154,2025-04-10,SMB,459,0.1243
ORD-3155,2025-04-19,SMB,614,0.1354
ORD-3156,2025-04-18,SMB,488,0.1528
ORD-3157,2025-04-16,SMB,456,0.1341
ORD-3158,2025-04-21,SMB,526,0.1807
ORD-3159,2025-04-05,SMB,590,0.1316
ORD-3160,2025-04-16,SMB,494,0.1303
ORD-3161,2025-04-08,SMB,498,0.148
ORD-3162,2025-04-23,SMB,483,0.1596
ORD-3163,2025-04-26,SMB,554,0.1309
ORD-3164,2025-04-15,SMB,449,0.1288
ORD-3165,2025-04-02,SMB,469,0.1246
ORD-3166,2025-04-08,SMB,548,0.1433
ORD-3167,2025-04-19,SMB,558,0.1591
ORD-3168,2025-04-02,SMB,396,0.1156
ORD-3169,2025-04-19,SMB,534,0.1511
ORD-3170,2025-04-23,SMB,483,0.149
ORD-3171,2025-04-14,SMB,467,0.1116
ORD-3172,2025-04-04,SMB,441,0.1246
ORD-3173,2025-04-16,SMB,496,0.1358
ORD-3174,2025-04-09,SMB,659,0.1156
ORD-3175,2025-04-13,SMB,558,0.1403
ORD-3176,2025-04-27,SMB,488,0.1602
ORD-3177,2025-04-13,SMB,422,0.1417
ORD-3178,2025-04-22,SMB,464,0.1766
ORD-3179,2025-04-07,SMB,343,0.1387
ORD-3180,2025-04-16,SMB,473,0.1185
ORD-3181,2025-04-23,SMB,603,0.1502
ORD-3182,2025-04-25,SMB,508,0.1861
ORD-3183,2025-04-12,SMB,415,0.1432
ORD-3184,2025-04-22,SMB,678,0.1151
ORD-3185,2025-04-02,SMB,477,0.1367
ORD-3186,2025-04-18,SMB,485,0.1398
ORD-3187,2025-04-17,SMB,548,0.0996
ORD-3188,2025-04-12,SMB,591,0.1471
ORD-3189,2025-04-08,SMB,397,0.1358
ORD-3190,2025-04-17,SMB,574,0.1353
ORD-3191,2025-04-05,SMB,534,0.1163
ORD-3192,2025-04-24,SMB,455,0.1542
ORD-3193,2025-04-20,SMB,580,0.163
ORD-3194,2025-04-10,SMB,492,0.15
ORD-3195,2025-04-27,SMB,508,0.1193
ORD-3196,2025-04-16,SMB,366,0.1399
ORD-3197,2025-04-18,SMB,702,0.1191
ORD-3198,2025-04-08,SMB,568,0.1297
ORD-3199,2025-04-28,SMB,504,0.1077
ORD-3200,2025-04-01,SMB,404,0.1535
ORD-3201,2025-04-19,SMB,408,0.112
ORD-3202,2025-04-03,SMB,318,0.1493
ORD-3203,2025-04-24,SMB,498,0.1575
ORD-3204,2025-04-13,SMB,539,0.1532
ORD-3205,2025-04-06,SMB,413,0.1186
ORD-3206,2025-04-01,SMB,478,0.151
ORD-3207,2025-04-24,SMB,465,0.166
ORD-3208,2025-04-10,SMB,609,0.1506
ORD-3209,2025-04-05,SMB,523,0.1517
ORD-3210,2025-04-05,SMB,579,0.1261
ORD-3211,2025-04-16,SMB,396,0.1292
ORD-3212,2025-04-25,SMB,346,0.1393
ORD-3213,2025-04-25,SMB,417,0.1414
ORD-3214,2025-04-20,SMB,554,0.118
ORD-3215,2025-04-23,SMB,522,0.1702
ORD-3216,2025-04-03,SMB,638,0.1345
ORD-3217,2025-04-27,SMB,485,0.148
ORD-3218,2025-04-12,SMB,445,0.142
ORD-3219,2025-04-26,SMB,567,0.1799
ORD-3220,2025-04-03,SMB,480,0.1709
ORD-3221,2025-04-01,SMB,523,0.1282
ORD-3222,2025-04-28,SMB,510,0.1061
ORD-3223,2025-04-27,SMB,496,0.1649
